编号,震源号,震源X/m,震源Y/m,震源Z/m,台站X/m,台站Y/m,台站Z/m,到时/ms,传播时间/ms
41,10,5512,8859,436,5511.20000000298,8867.299999999814,434.0,997,2.4499895875187256
42,10,5512,8859,436,5511.0,8747.399999999907,443.0,1031,31.949654273011504
43,10,5512,8859,436,5266.29999999702,8780.399999999907,430.4,1079,73.72193205164164
44,11,5477,8811,428,5265.10000000149,8866.299999999814,431.2,1071,62.57726000181314
45,11,5477,8811,428,5511.20000000298,8867.299999999814,434.0,1016,18.898936370422966
46,11,5477,8811,428,5511.0,8747.399999999907,443.0,1022,21.046033122777523
47,11,5477,8811,428,5266.29999999702,8780.399999999907,430.4,1045,60.835415303957824
48,12,5512,8849,433,5265.10000000149,8866.299999999814,431.2,1081,70.71768534353744
49,12,5512,8849,433,5511.20000000298,8867.299999999814,434.0,1004,5.241358290915448
50,12,5512,8849,433,5511.0,8747.399999999907,443.0,1035,29.170239237010072
51,12,5512,8849,433,5266.29999999702,8780.399999999907,430.4,1070,72.8886262516676
52,13,5340,8882,428,5265.10000000149,8866.299999999814,431.2,976,21.884184951755994
53,13,5340,8882,428,5511.20000000298,8867.299999999814,434.0,1003,49.12419080791791
54,13,5340,8882,428,5511.0,8747.399999999907,443.0,1019,62.32447024916282
55,13,5340,8882,428,5266.29999999702,8780.399999999907,430.4,990,35.868250983409176
56,14,5352,8907,428,5265.10000000149,8866.299999999814,431.2,1416,27.432053350059387
57,14,5352,8907,428,5511.20000000298,8867.299999999814,434.0,1437,46.91001372664232
58,14,5352,8907,428,5511.0,8747.399999999907,443.0,1452,64.50955316061349
59,14,5352,8907,428,5266.29999999702,8780.399999999907,430.4,1431,43.68515369212804
60,15,5351,8922,436,5265.10000000149,8866.299999999814,431.2,979,29.2830521434829
61,15,5351,8922,436,5511.20000000298,8867.299999999814,434.0,990,48.369437138126834
62,15,5351,8922,436,5511.0,8747.399999999907,443.0,1032,67.69328185400617
63,15,5351,8922,436,5266.29999999702,8780.399999999907,430.4,1001,47.169697987231494
64,16,5387,8857,436,5265.10000000149,8866.299999999814,431.2,973,34.95669624285108
65,16,5387,8857,436,5511.20000000298,8867.299999999814,434.0,984,35.61211671893396
66,16,5387,8857,436,5511.0,8747.399999999907,443.0,997,47.3261889789044
67,16,5387,8857,436,5266.29999999702,8780.399999999907,430.4,994,40.87553032869091
68,17,5338,8899,428,5265.10000000149,8866.299999999814,431.2,983,22.846318865356505
69,17,5338,8899,428,5511.20000000298,8867.299999999814,434.0,1010,50.33693008813194
70,17,5338,8899,428,5511.0,8747.399999999907,443.0,1024,65.86105349407374
71,17,5338,8899,428,5266.29999999702,8780.399999999907,430.4,997,39.602731301859755
72,18,5310,8905,433,5265.10000000149,8866.299999999814,431.2,973,16.943941184016083
73,18,5310,8905,433,5511.20000000298,8867.299999999814,434.0,1022,58.486858807430146
74,18,5310,8905,433,5511.0,8747.399999999907,443.0,1030,73.03270723814782
75,18,5310,8905,433,5266.29999999702,8780.399999999907,430.4,1000,37.733339343110636
76,19,5351,8780,433,5265.10000000149,8866.299999999814,431.2,938,34.79354854545079
77,19,5351,8780,433,5511.20000000298,8867.299999999814,434.0,984,52.12726185640986
78,19,5351,8780,433,5511.0,8747.399999999907,443.0,964,46.74093604156117
79,19,5351,8780,433,5266.29999999702,8780.399999999907,430.4,961,24.21166863312791
80,20,5490,8840,433,5265.10000000149,8866.299999999814,431.2,1074,64.69705857069228
81,20,5490,8840,433,5511.20000000298,8867.299999999814,434.0,1004,9.87980831060922
82,20,5490,8840,433,5511.0,8747.399999999907,443.0,1040,27.278996929337335
83,20,5490,8840,433,5266.29999999702,8780.399999999907,430.4,1068,66.14801584408826
84,21,5313,8891,436,5265.10000000149,8866.299999999814,431.2,977,15.459070383821757
85,21,5313,8891,436,5511.20000000298,8867.299999999814,434.0,1023,57.034847923424664
86,21,5313,8891,436,5511.0,8747.399999999907,443.0,1032,69.91187455707232
87,21,5313,8891,436,5266.29999999702,8780.399999999907,430.4,999,34.338780362137186
88,22,5354,8869,433,5265.10000000149,8866.299999999814,431.2,973,25.416915466184893
89,22,5354,8869,433,5511.20000000298,8867.299999999814,434.0,1000,44.91782065418399
90,22,5354,8869,433,5511.0,8747.399999999907,443.0,1010,56.8101456877473
91,22,5354,8869,433,5266.29999999702,8780.399999999907,430.4,989,35.62618848777495
92,23,5384,8874,428,5265.10000000149,8866.299999999814,431.2,978,34.05486569526193
93,23,5384,8874,428,5511.20000000298,8867.299999999814,434.0,975,36.433590691480575
94,23,5384,8874,428,5511.0,8747.399999999907,443.0,992,51.41393442504813
95,23,5384,8874,428,5266.29999999702,8780.399999999907,430.4,970,42.97128609467165
96,24,5531,8852,433,5265.10000000149,8866.299999999814,431.2,1078,76.08295150780468
97,24,5531,8852,433,5511.20000000298,8867.299999999814,434.0,991,7.155018218298705
98,24,5531,8852,433,5511.0,8747.399999999907,443.0,1021,30.560959489184064
99,24,5531,8852,433,5266.29999999702,8780.399999999907,430.4,1051,78.3500309321487
100,25,5491,8875,432,5265.10000000149,8866.299999999814,431.2,1059,64.59110951606836
101,25,5491,8875,432,5512.20000000298,8561.100000000093,461.2,1086,90.27635123243671
102,25,5491,8875,432,5511.20000000298,8867.299999999814,434.0,1000,6.202895966998784
103,25,5491,8875,432,5511.0,8747.399999999907,443.0,1026,37.03584584632786
104,25,5491,8875,432,5266.29999999702,8780.399999999907,430.4,1059,69.65911751646007
105,26,5342,8881,432,5265.10000000149,8866.299999999814,431.2,983,22.370425081993535
106,26,5342,8881,432,5512.20000000298,8561.100000000093,461.2,1060,103.86674744386552
107,26,5342,8881,432,5511.20000000298,8867.299999999814,434.0,1016,48.50443278797046
108,26,5342,8881,432,5511.0,8747.399999999907,443.0,1030,61.63153181844295
109,26,5342,8881,432,5266.29999999702,8780.399999999907,430.4,1000,35.9743786382157
110,27,5372,8867,428,5265.10000000149,8866.299999999814,431.2,989,30.557192946838892
111,27,5372,8867,428,5511.20000000298,8867.299999999814,434.0,992,39.80844951927851
112,27,5372,8867,428,5511.0,8747.399999999907,443.0,1006,52.56689421440796
113,27,5372,8867,428,5266.29999999702,8780.399999999907,430.4,983,39.04765273004533
114,28,5337,8812,433,5265.10000000149,8866.299999999814,431.2,962,25.748136448937455
115,28,5337,8812,433,5511.20000000298,8867.299999999814,434.0,986,52.219888306821915
116,28,5337,8812,433,5511.0,8747.399999999907,443.0,989,53.10686953528438
117,28,5337,8812,433,5266.29999999702,8780.399999999907,430.4,954,22.138358990909673
118,29,5490,8868,433,5265.10000000149,8866.299999999814,431.2,1059,64.26103653281565
119,29,5490,8868,433,5511.20000000298,8867.299999999814,434.0,991,6.067174981425416
120,29,5490,8868,433,5511.0,8747.399999999907,443.0,1033,35.09213528962732
121,29,5490,8868,433,5266.29999999702,8780.399999999907,430.4,1056,68.64413407544245
122,30,5437,8883,425,5265.10000000149,8866.299999999814,431.2,1012,49.37729793112514
123,30,5437,8883,425,5512.20000000298,8561.100000000093,461.2,1075,95.01239016962988
124,30,5437,8883,425,5511.20000000298,8867.299999999814,434.0,975,21.821408698514432
125,30,5437,8883,425,5511.0,8747.399999999907,443.0,983,44.43510287316775
126,30,5437,8883,425,5266.29999999702,8780.399999999907,430.4,1003,56.92416007359807
127,31,5500,8854,436,5265.10000000149,8866.299999999814,431.2,1053,67.22022290419318
128,31,5500,8854,436,5511.20000000298,8867.299999999814,434.0,987,5.000653019085608
129,31,5500,8854,436,5511.0,8747.399999999907,443.0,1019,30.684118075030888
130,31,5500,8854,436,5266.29999999702,8780.399999999907,430.4,1050,70.0227426620148
131,32,5478,8868,428,5265.10000000149,8866.299999999814,431.2,1049,60.83738109685333
132,32,5478,8868,428,5511.20000000298,8867.299999999814,434.0,991,9.641449633565667
133,32,5478,8868,428,5511.0,8747.399999999907,443.0,1023,35.97999444138136
134,32,5478,8868,428,5266.29999999702,8780.399999999907,430.4,1044,65.46312874125506
135,33,5287,8861,443,5265.10000000149,8866.299999999814,431.2,976,7.267147209596039
136,33,5287,8861,443,5511.20000000298,8867.299999999814,434.0,1029,64.13399875282427
137,33,5287,8861,443,5511.0,8747.399999999907,443.0,1041,71.7597806744886
138,33,5287,8861,443,5266.29999999702,8780.399999999907,430.4,994,24.04690993791755
139,34,5376,8876,433,5265.10000000149,8866.299999999814,431.2,992,31.81084399841793
140,34,5376,8876,433,5511.20000000298,8867.299999999814,434.0,992,38.70952000272747
141,34,5376,8876,433,5511.0,8747.399999999907,443.0,1015,53.347501519464835
142,34,5376,8876,433,5266.29999999702,8780.399999999907,430.4,995,41.581206509055356
143,35,5325,8884,433,5265.10000000149,8866.299999999814,431.2,963,17.853233857473526
144,35,5325,8884,433,5511.20000000298,8867.299999999814,434.0,1023,53.4143067291565
145,35,5325,8884,433,5511.0,8747.399999999907,443.0,1001,65.99663565947452
146,35,5325,8884,433,5266.29999999702,8780.399999999907,430.4,985,34.0292911047433
147,36,5356,8840,441,5265.10000000149,8866.299999999814,431.2,980,27.181236024394117
148,36,5356,8840,441,5511.20000000298,8867.299999999814,434.0,1000,45.06804832324695
149,36,5356,8840,441,5511.0,8747.399999999907,443.0,1006,51.59003225985458
150,36,5356,8840,441,5266.29999999702,8780.399999999907,430.4,989,30.91873482712153
151,37,5496,8799,428,5265.10000000149,8866.299999999814,431.2,1053,68.72265467258887
152,37,5496,8799,428,5511.20000000298,8867.299999999814,434.0,982,20.065057453632267
153,37,5496,8799,428,5511.0,8747.399999999907,443.0,994,15.94009192611603
154,37,5496,8799,428,5266.29999999702,8780.399999999907,430.4,1032,65.84695303961941
155,38,5339,8890,433,5265.10000000149,8866.299999999814,431.2,1000,22.179490433756797
156,38,5339,8890,433,5511.20000000298,8867.299999999814,434.0,1029,49.626465948457955
157,38,5339,8890,433,5511.0,8747.399999999907,443.0,1043,63.89964070035779
158,38,5339,8890,433,5266.29999999702,8780.399999999907,430.4,1017,37.58441926471142
159,39,5319,8932,428,5265.10000000149,8866.299999999814,431.2,987,24.297375351434088
160,39,5319,8932,428,5511.20000000298,8867.299999999814,434.0,1025,57.96757010405866
161,39,5319,8932,428,5511.0,8747.399999999907,443.0,1039,76.21996096156438
162,39,5319,8932,428,5266.29999999702,8780.399999999907,430.4,1009,45.861913414823455
163,40,5390,8863,433,5265.10000000149,8866.299999999814,431.2,992,35.70187212792771
164,40,5390,8863,433,5511.20000000298,8867.299999999814,434.0,1002,34.65153646883032
165,40,5390,8863,433,5511.0,8747.399999999907,443.0,1023,47.898157265071404
166,40,5390,8863,433,5266.29999999702,8780.399999999907,430.4,998,42.504463151727336
167,41,5479,8881,428,5265.10000000149,8866.299999999814,431.2,1050,61.26525799083117
168,41,5479,8881,428,5511.20000000298,8867.299999999814,434.0,998,10.143983841634876
169,41,5479,8881,428,5511.0,8747.399999999907,443.0,1028,39.48439112939662
170,41,5479,8881,428,5266.29999999702,8780.399999999907,430.4,1048,67.22937283311212
171,42,5322,8927,433,5265.10000000149,8866.299999999814,431.2,971,23.776750777577316
172,42,5322,8927,433,5511.20000000298,8867.299999999814,434.0,1013,56.68511664514299
173,42,5322,8927,433,5511.0,8747.399999999907,443.0,1021,74.54742908830727
174,42,5322,8927,433,5266.29999999702,8780.399999999907,430.4,1001,44.81327245118831
175,43,5486,8837,428,5265.10000000149,8866.299999999814,431.2,1080,63.67361930865666
176,43,5486,8837,428,5511.20000000298,8867.299999999814,434.0,1011,11.389683839796598
177,43,5486,8837,428,5511.0,8747.399999999907,443.0,1038,26.921139558038828
178,43,5486,8837,428,5266.29999999702,8780.399999999907,430.4,1060,64.82466776720238
179,44,5522,8822,446,5265.10000000149,8866.299999999814,431.2,987,74.60324444398384
180,44,5522,8822,446,5511.20000000298,8867.299999999814,434.0,942,13.740243291428765
181,44,5522,8822,446,5511.0,8747.399999999907,443.0,945,21.561795389282814
182,44,5522,8822,446,5266.29999999702,8780.399999999907,430.4,1004,74.15175283905728
183,45,5505,8858,433,5265.10000000149,8866.299999999814,431.2,1091,68.5857961134287
184,45,5505,8858,433,5511.20000000298,8867.299999999814,434.0,1006,3.2062439088026204
185,45,5505,8858,433,5511.0,8747.399999999907,443.0,1044,31.775179634708728
186,45,5505,8858,433,5266.29999999702,8780.399999999907,430.4,1065,71.71725093553138
187,46,5483,8877,428,5265.10000000149,8866.299999999814,431.2,1050,62.3388632996972
188,46,5483,8877,428,5511.20000000298,8867.299999999814,434.0,991,8.69121066774699
189,46,5483,8877,428,5511.0,8747.399999999907,443.0,1016,38.12456490219348
190,46,5483,8877,428,5266.29999999702,8780.399999999907,430.4,1047,67.79092107132595
191,47,5491,8770,436,5265.10000000149,8866.299999999814,431.2,1065,70.17618643670555
192,47,5491,8770,436,5511.20000000298,8867.299999999814,434.0,1026,28.39851965110535
193,47,5491,8770,436,5511.0,8747.399999999907,443.0,1000,8.851426726939813
194,47,5491,8770,436,5266.29999999702,8780.399999999907,430.4,1046,64.28864120405935
195,48,5316,8910,433,5265.10000000149,8866.299999999814,431.2,977,19.174259956694677
196,48,5316,8910,433,5511.20000000298,8867.299999999814,434.0,1022,57.090926403827936
197,48,5316,8910,433,5511.0,8747.399999999907,443.0,1033,72.59828524428546
198,48,5316,8910,433,5266.29999999702,8780.399999999907,430.4,1002,39.66493336439207
199,49,5461,8903,428,5265.10000000149,8866.299999999814,431.2,1032,56.952497212404715
200,49,5461,8903,428,5511.20000000298,8867.299999999814,434.0,988,17.683221611350227
201,49,5461,8903,428,5511.0,8747.399999999907,443.0,1029,46.89228647245313
202,49,5461,8903,428,5266.29999999702,8780.399999999907,430.4,1038,65.74198795053611
203,50,5495,8858,432,5265.10000000149,8866.299999999814,431.2,1047,65.72890520566771
204,50,5495,8858,432,5512.20000000298,8561.100000000093,461.2,1072,85.37938861343441
205,50,5495,8858,432,5511.20000000298,8867.299999999814,434.0,958,5.3675517931825825
206,50,5495,8858,432,5511.0,8747.399999999907,443.0,1005,32.083259033423694
207,50,5495,8858,432,5266.29999999702,8780.399999999907,430.4,1027,69.00340719264587
208,51,5519,8867,433,5265.10000000149,8866.299999999814,431.2,1031,72.54495580109722
209,51,5519,8867,433,5511.20000000298,8867.299999999814,434.0,952,2.2484461746453426
210,51,5519,8867,433,5511.0,8747.399999999907,443.0,984,34.36676135041101
211,51,5519,8867,433,5266.29999999702,8780.399999999907,430.4,1015,76.3256235903173
212,52,5430,8932,428,5265.10000000149,8866.299999999814,431.2,890,50.724337031732794
213,52,5430,8932,428,5511.20000000298,8867.299999999814,434.0,865,29.713640103574356
214,52,5430,8932,428,5511.0,8747.399999999907,443.0,899,57.75610931553573
215,52,5430,8932,428,5266.29999999702,8780.399999999907,430.4,899,63.75079671435181
216,53,5364,8833,441,5265.10000000149,8866.299999999814,431.2,982,29.947082580394497
217,53,5364,8833,441,5512.20000000298,8561.100000000093,461.2,1046,88.6639562783272
218,53,5364,8833,441,5511.20000000298,8867.299999999814,434.0,1002,43.23011988621709
219,53,5364,8833,441,5511.0,8747.399999999907,443.0,1000,48.60533270484053
220,53,5364,8833,441,5266.29999999702,8780.399999999907,430.4,988,31.847096430738326
221,54,5517,8851,432,5265.10000000149,8866.299999999814,431.2,1058,72.10442540651411
222,54,5517,8851,432,5512.20000000298,8561.100000000093,461.2,1067,83.25897144766964
223,54,5517,8851,432,5511.20000000298,8867.299999999814,434.0,985,4.976106173479765
224,54,5517,8851,432,5511.0,8747.399999999907,443.0,1008,29.815706037794705
225,54,5517,8851,432,5266.29999999702,8780.399999999907,430.4,1049,74.41604501198042
226,55,5493,8892,432,5265.10000000149,8866.299999999814,431.2,1044,65.52739884922441
227,55,5493,8892,432,5512.20000000298,8561.100000000093,461.2,1078,95.06864973938367
228,55,5493,8892,432,5511.20000000298,8867.299999999814,434.0,985,8.784634080482467
229,55,5493,8892,432,5511.0,8747.399999999907,443.0,1019,41.75160757020113
230,55,5493,8892,432,5266.29999999702,8780.399999999907,430.4,1047,72.19588433143345
231,56,5335,8883,433,5265.10000000149,8866.299999999814,431.2,1001,20.539936211569376
232,56,5335,8883,433,5511.20000000298,8867.299999999814,434.0,1028,50.543115561849326
233,56,5335,8883,433,5511.0,8747.399999999907,443.0,1043,63.54388488379123
234,56,5335,8883,433,5266.29999999702,8780.399999999907,430.4,1016,35.28682473721584
235,57,5349,8914,432,5265.10000000149,8866.299999999814,431.2,989,27.575706551560444
236,57,5349,8914,432,5512.20000000298,8561.100000000093,461.2,1080,111.40120176719856
237,57,5349,8914,432,5511.20000000298,8867.299999999814,434.0,1023,48.22881685870539
238,57,5349,8914,432,5511.0,8747.399999999907,443.0,1035,66.46807427601402
239,57,5349,8914,432,5266.29999999702,8780.399999999907,430.4,1020,44.8951704147883
240,58,5307,8917,429,5265.10000000149,8866.299999999814,431.2,988,18.802822193498713
241,58,5307,8917,429,5512.20000000298,8561.100000000093,461.2,1091,117.73671422986737
242,58,5307,8917,429,5511.20000000298,8867.299999999814,434.0,1034,60.06304850754111
243,58,5307,8917,429,5511.0,8747.399999999907,443.0,1048,75.9033542320499
244,58,5307,8917,429,5266.29999999702,8780.399999999907,430.4,1013,40.726073481817146
245,59,5308,8878,436,5265.10000000149,8866.299999999814,431.2,972,12.77861734360994
246,59,5308,8878,436,5512.20000000298,8561.100000000093,461.2,1063,107.952480097857
247,59,5308,8878,436,5511.20000000298,8867.299999999814,434.0,1020,58.140386048727905
248,59,5308,8878,436,5511.0,8747.399999999907,443.0,1029,68.9953325839461
249,59,5308,8878,436,5266.29999999702,8780.399999999907,430.4,992,30.366482597230394
250,60,5538,8796,444,5265.10000000149,8866.299999999814,431.2,1023,80.59996455114454
251,60,5538,8796,444,5512.20000000298,8561.100000000093,461.2,1014,67.69649555322606
252,60,5538,8796,444,5511.20000000298,8867.299999999814,434.0,970,21.949719908609868
253,60,5538,8796,444,5511.0,8747.399999999907,443.0,956,15.887255834785396
254,60,5538,8796,444,5266.29999999702,8780.399999999907,430.4,1023,77.85345207588703
255,61,5308,8898,436,5265.10000000149,8866.299999999814,431.2,998,15.301967326855713
256,61,5308,8898,436,5512.20000000298,8561.100000000093,461.2,1088,112.78814889298644
257,61,5308,8898,436,5511.20000000298,8867.299999999814,434.0,1041,58.71879023473165
258,61,5308,8898,436,5511.0,8747.399999999907,443.0,1054,72.24581620541056
259,61,5308,8898,436,5266.29999999702,8780.399999999907,430.4,1019,35.685714286023625
260,62,5378,8882,429,5265.10000000149,8866.299999999814,431.2,977,32.57360894916329
261,62,5378,8882,429,5512.20000000298,8561.100000000093,461.2,1037,99.8052348227266
262,62,5378,8882,429,5511.20000000298,8867.299999999814,434.0,984,38.314839668733676
263,62,5378,8882,429,5511.0,8747.399999999907,443.0,1007,54.212100464165204
264,62,5378,8882,429,5266.29999999702,8780.399999999907,430.4,988,43.143245032016644
265,63,5361,8963,429,5265.10000000149,8866.299999999814,431.2,946,38.9164882948616
266,63,5361,8963,429,5512.20000000298,8561.100000000093,461.2,1032,123.03040606449281
267,63,5361,8963,429,5511.20000000298,8867.299999999814,434.0,961,50.90489732338692
268,63,5361,8963,429,5511.0,8747.399999999907,443.0,983,75.14848430860617
269,63,5361,8963,429,5266.29999999702,8780.399999999907,430.4,969,58.77165080907941
270,64,5526,8911,432,5265.10000000149,8866.299999999814,431.2,1059,75.62935398118482
271,64,5526,8911,432,5512.20000000298,8561.100000000093,461.2,1096,100.39639395095479
272,64,5526,8911,432,5511.20000000298,8867.299999999814,434.0,984,13.194711370749761
273,64,5526,8911,432,5511.0,8747.399999999907,443.0,1030,47.04401759883208
274,64,5526,8911,432,5266.29999999702,8780.399999999907,430.4,1063,83.05543268256166
275,65,5377,8829,446,5265.10000000149,8866.299999999814,431.2,984,33.965096129316095
276,65,5377,8829,446,5512.20000000298,8561.100000000093,461.2,1035,85.84774847617761
277,65,5377,8829,446,5511.20000000298,8867.299999999814,434.0,987,40.02094349751739
278,65,5377,8829,446,5511.0,8747.399999999907,443.0,1001,44.83398856463125
279,65,5377,8829,446,5266.29999999702,8780.399999999907,430.4,987,34.82880581272227
280,66,5301,8886,441,5265.10000000149,8866.299999999814,431.2,993,12.030369732898178
281,66,5301,8886,441,5512.20000000298,8561.100000000093,461.2,1089,110.86800020513394
282,66,5301,8886,441,5511.20000000298,8867.299999999814,434.0,1043,60.32749398669806
283,66,5301,8886,441,5511.0,8747.399999999907,443.0,1043,71.89218685374894
284,66,5301,8886,441,5266.29999999702,8780.399999999907,430.4,1018,31.902670862825182
285,67,5310,8902,433,5265.10000000149,8866.299999999814,431.2,998,16.39746122678873
286,67,5310,8902,433,5511.20000000298,8867.299999999814,434.0,1041,58.33508413395218
287,67,5310,8902,433,5511.0,8747.399999999907,443.0,1049,72.50737330558749
288,67,5310,8902,433,5266.29999999702,8780.399999999907,430.4,1015,36.92575009977827
289,68,5432,8894,425,5265.10000000149,8866.299999999814,431.2,979,48.37045817903769
290,68,5432,8894,425,5512.20000000298,8561.100000000093,461.2,1029,98.38072235273638
291,68,5432,8894,425,5511.20000000298,8867.299999999814,434.0,949,24.017901487767055
292,68,5432,8894,425,5511.0,8747.399999999907,443.0,975,47.85740724875991
293,68,5432,8894,425,5266.29999999702,8780.399999999907,430.4,983,57.42118644841445
294,69,5484,8908,443,5265.10000000149,8866.299999999814,431.2,1026,63.756769948247275
295,69,5484,8908,443,5511.20000000298,8867.299999999814,434.0,986,14.220795351267652
296,69,5484,8908,443,5511.0,8747.399999999907,443.0,1015,46.5296569898627
297,69,5484,8908,443,5266.29999999702,8780.399999999907,430.4,1062,72.18672499437822
298,70,5376,8942,425,5265.10000000149,8866.299999999814,431.2,957,38.40465532973484
299,70,5376,8942,425,5512.20000000298,8561.100000000093,461.2,1037,116.03858964057933
300,70,5376,8942,425,5511.20000000298,8867.299999999814,434.0,961,44.20742388557229
301,70,5376,8942,425,5511.0,8747.399999999907,443.0,977,67.86430638881983
302,70,5376,8942,425,5266.29999999702,8780.399999999907,430.4,965,55.82612218686858
303,71,5519,8908,429,5265.10000000149,8866.299999999814,431.2,1073,73.51742261879782
304,71,5519,8908,429,5512.20000000298,8561.100000000093,461.2,1117,99.55931059685994
305,71,5519,8908,429,5511.20000000298,8867.299999999814,434.0,9988,11.926064749346523
306,71,5519,8908,429,5511.0,8747.399999999907,443.0,1025,46.11640993516911
307,71,5519,8908,429,5266.29999999702,8780.399999999907,430.4,1069,80.88339301383826
308,72,5488,8914,436,5265.10000000149,8866.299999999814,431.2,10088,65.14206766398392
309,72,5488,8914,436,5511.20000000298,8867.299999999814,434.0,954,14.909605177311732
310,72,5488,8914,436,5511.0,8747.399999999907,443.0,991,48.09307303003127
311,72,5488,8914,436,5266.29999999702,8780.399999999907,430.4,1020,73.97253213398866
312,73,5529,8879,436,5265.10000000149,8866.299999999814,431.2,1022,75.49971752844483
313,73,5529,8879,436,5511.20000000298,8867.299999999814,434.0,955,6.11275014027313
314,73,5529,8879,436,5511.0,8747.399999999907,443.0,994,38.00274963201792
315,73,5529,8879,436,5266.29999999702,8780.399999999907,430.4,1053,80.18580972816808
316,74,5290,8910,429,5265.10000000149,8866.299999999814,431.2,949,14.38406147390462
317,74,5290,8910,429,5512.20000000298,8561.100000000093,461.2,1051,118.54247150757074
318,74,5290,8910,429,5511.20000000298,8867.299999999814,434.0,1002,64.38261268724234
319,74,5290,8910,429,5511.0,8747.399999999907,443.0,1015,78.49386301243376
320,74,5290,8910,429,5266.29999999702,8780.399999999907,430.4,974,37.644751917794295
321,75,5371,8914,425,5265.10000000149,8866.299999999814,431.2,977,33.23207204223933
322,75,5371,8914,425,5512.20000000298,8561.100000000093,461.2,1048,109.09134536119902
323,75,5371,8914,425,5511.20000000298,8867.299999999814,434.0,981,42.29915809540233
324,75,5371,8914,425,5511.0,8747.399999999907,443.0,998,62.38757071400016
325,75,5371,8914,425,5266.29999999702,8780.399999999907,430.4,986,48.521158860808676
326,76,5503,8864,432,5265.10000000149,8866.299999999814,431.2,1052,67.97498939768599
327,76,5503,8864,432,5512.20000000298,8561.100000000093,461.2,1069,86.98378455499666
328,76,5503,8864,432,5511.20000000298,8867.299999999814,434.0,984,2.589302956358694
329,76,5503,8864,432,5511.0,8747.399999999907,443.0,1014,33.54017998567033
330,76,5503,8864,432,5266.29999999702,8780.399999999907,430.4,1052,71.72419396630708
